"NAME [String]","METHOD [String]","lambda [Double]","l1Ratio [Double]","featuresColumn [String]","scalerType [String]","maxIter [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Caco2","MLTK_EL","1.0","0.8","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.1","0.8","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.05","0.8","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.01","0.8","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.005","0.8","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","1.0","0.9","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.1","0.9","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.05","0.9","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.01","0.9","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","0.005","0.9","rdkit_fp","MaxMin","100","0.770245345897075","0.782238290393041","0.8229719486838968","0.7055257986142872"
"Caco2","MLTK_EL","1.0","0.5","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.1","0.5","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.05","0.5","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.01","0.5","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.005","0.5","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","1.0","0.6","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.1","0.6","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.05","0.6","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.01","0.6","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.005","0.6","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","1.0","0.7","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.1","0.7","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.05","0.7","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.01","0.7","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.005","0.7","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","1.0","0.8","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.1","0.8","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.05","0.8","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.01","0.8","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.005","0.8","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","1.0","0.9","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.1","0.9","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.05","0.9","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.01","0.9","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","0.005","0.9","cdk_fp","MaxMin","100","0.828551017066307","0.9577054588196322","0.7168219614866309","0.8111256308926578"
"Caco2","MLTK_EL","1.0","0.5","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.1","0.5","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.05","0.5","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.01","0.5","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.005","0.5","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","1.0","0.6","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.1","0.6","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.05","0.6","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.01","0.6","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.005","0.6","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","1.0","0.7","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.1","0.7","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.05","0.7","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.01","0.7","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.005","0.7","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","1.0","0.8","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.1","0.8","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.05","0.8","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.01","0.8","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.005","0.8","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","1.0","0.9","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.1","0.9","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.05","0.9","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.01","0.9","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","0.005","0.9","rdkit_desc","MaxMin","100","0.7515001110926479","0.9323309397402134","0.7389415334162064","0.5832278601215238"
"Caco2","MLTK_EL","1.0","0.5","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.1","0.5","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.05","0.5","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.01","0.5","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.005","0.5","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","1.0","0.6","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.1","0.6","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.05","0.6","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.01","0.6","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.005","0.6","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","1.0","0.7","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.1","0.7","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.05","0.7","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.01","0.7","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.005","0.7","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","1.0","0.8","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.1","0.8","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.05","0.8","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.01","0.8","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.005","0.8","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","1.0","0.9","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.1","0.9","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.05","0.9","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.01","0.9","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","0.005","0.9","cdk_desc","MaxMin","100","0.8569455635480955","0.8952634656731753","0.9324472777455025","0.7431259472256085"
"Caco2","MLTK_EL","1.0","0.5","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.1","0.5","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.05","0.5","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.01","0.5","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.005","0.5","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","1.0","0.6","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.1","0.6","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.05","0.6","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.01","0.6","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.005","0.6","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","1.0","0.7","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.1","0.7","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.05","0.7","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.01","0.7","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.005","0.7","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","1.0","0.8","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.1","0.8","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.05","0.8","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.01","0.8","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.005","0.8","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","1.0","0.9","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.1","0.9","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.05","0.9","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.01","0.9","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","0.005","0.9","rdkit_fp","Standard","100","0.770245345897075","0.7822382903930413","0.822971948683897","0.705525798614287"
"Caco2","MLTK_EL","1.0","0.5","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.1","0.5","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.05","0.5","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.01","0.5","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.005","0.5","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","1.0","0.6","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.1","0.6","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.05","0.6","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.01","0.6","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.005","0.6","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","1.0","0.7","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.1","0.7","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.05","0.7","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.01","0.7","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.005","0.7","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","1.0","0.8","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.1","0.8","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.05","0.8","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.01","0.8","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","0.005","0.8","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
"Caco2","MLTK_EL","1.0","0.9","cdk_fp","Standard","100","0.8286319993857744","0.9577054588196325","0.7168219614866307","0.8113685778510602"
